"text","twitterUrl","tweet_id","cleaned_text","sentiment"
"“Mi mami tells me to get out of the sun. Mi mami tells me to put on sunblock. Mi mami tells me to not go to the beach so much” - @priscadorcas Unfortunately, I have lived through this experience my entire life. It’s time to change! #DismantleColorism #","https://twitter.com/SamreenSarah/status/1517938719520612352",303,"“mi mami tells get sun mi mami tells put sunblock mi mami tells go beach much” priscadorcas unfortunately lived experience entire life ’s time change dismantlecolorism ",NA
"Yesterday’s outing with my MeetUp group was fabulous and so too was the #Mobius movie! Thank ladies for coming out! Enjoy your Sunday! ♥️https://t.co/X9mOV7NSzS♥️ #PrettyBrownGurl #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #BrownGurlsMatter #BrownGurlMagic ","https://twitter.com/Brown_Gurls/status/1510649789330952200",304,"yesterday’s outing meetup group fabulous mobius movie thank ladies coming enjoy sunday ♥️httpstcoxmovnszs♥️ prettybrowngurl brownbeauties brownisbeautiful browngurlsrock browngurlsmatter browngurlmagic ",8
"This white man was trying a little too hard to be ""progressive"" and said he ""appreciated the melanin"" in one of my pictures; I unmatched him b/c *immediately* NO lol whew. #dodgedabullet #colorism #melanin #morena #magandangmorenx # #onlinedating #storytime","https://twitter.com/jinjisayson/status/1497375632392474624",305," white man trying little hard progressive said appreciated melanin one pictures unmatched bc immediately lol whew dodgedabullet colorism melanin morena magandangmorenx onlinedating storytime",5
"#throwback to #2020 when I was doing pole fitness/pole dancing - days a week 💪🏽 #polerina #polefitness #poledance #morena # #magandangmorenx #filipinx #pinay ","https://twitter.com/jinjisayson/status/1490827517032157184",306,"throwback pole fitnesspole dancing days week 💪🏽 polerina polefitness poledance morena magandangmorenx filipinx pinay ",NA
"#BrownIsBeautiful. 👧🏻🤎🤎 European #BeautyStandards ’t define all women. You’re perfect and beautiful just as are. Filters can be fun, but ’s not reality, ’t let them define . 🤎 ","https://twitter.com/wendycarrillo/status/1470905332629061632",307,"brownisbeautiful 👧🏻🤎🤎 european beautystandards ’t define women ’re perfect beautiful just filters can fun ’s reality ’t let define 🤎 ",10
"This nonsense from my fellow Americans is just wasteful and unnecessary. #","https://twitter.com/jrmcpga/status/1469752420578119682",308," nonsense fellow americans just wasteful unnecessary ",-2
"I’m a very happily married man but god forbid my beautiful wife shall be called the Lord in a tragic #ZeroWaste accident this is who’s DM’s I’m sliding into when I’m done mourning 😂 😂 😂. Get Padma! #BrownisBeautiful","https://twitter.com/TeamGumball5/status/1464670252193701894",309,"’m happily married man god forbid beautiful wife shall called lord tragic zerowaste accident ’s dm’s ’m sliding ’m done mourning 😂 😂 😂 get padma brownisbeautiful",-2
"There’s a “BrownGurl” in each and every one of us! Happy Thanksgiving ladies! ♥️https://t.co/X9mOV7NSzS♥️ #PrettyBrownGurl #BrownStateOfMind #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #ItsABrownWorld #BrownGurlsMatter #BrownGurlMagic ","https://twitter.com/Brown_Gurls/status/1463925402280333325",310,"’s “browngurl” every one us happy thanksgiving ladies ♥️httpstcoxmovnszs♥️ prettybrowngurl brownstateofmind brownbeauties brownisbeautiful browngurlsrock itsabrownworld browngurlsmatter browngurlmagic ",3
"#interracial #instagramdown #interracialfamily #Thanksgiving2021 #MixedRace #","https://twitter.com/TorrieSorge/status/1461826154285834254",311,"interracial instagramdown interracialfamily thanksgiving mixedrace ",NA
"My beautiful baby is growing more and more everyday. #daddysgirl #babygirl #RaiderNation # ","https://twitter.com/Frankdukes509/status/1453028018356588546",312," beautiful baby growing everyday daddysgirl babygirl raidernation ",4
"Ugh. Hate this about the culture. Still to this day I’m cautioned about being outside too long, ’t forget sunscreen, wear a hat.. blah blah blah # #filipinotwitter #colonialism #colorism #fahm","https://twitter.com/lifeofcyn/status/1448411174983266305",313,"ugh hate culture still day ’m cautioned outside long ’t forget sunscreen wear hat blah blah blah filipinotwitter colonialism colorism fahm",-10
"Good morning #BrownGurl, @MTheodel! Representin’ like only BrownGurls do — love ! ♥️https://t.co/X9mOV7NSzS♥️ #PrettyBrownGurl #BrownStateOfMind #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #ItsABrownWorld #BrownGurlsMatter #BrownGurlMagic ","https://twitter.com/Brown_Gurls/status/1447978561810350089",314,"good morning browngurl mtheodel representin’ like browngurls — love ♥️httpstcoxmovnszs♥️ prettybrowngurl brownstateofmind brownbeauties brownisbeautiful browngurlsrock itsabrownworld browngurlsmatter browngurlmagic ",8
"My beautiful goddaughter made this #LA charm necklace.. support small business! Support our local hustlers! Support Latina entrepreneurs! #MAYAREBEKAH #jewelry @instagram #LAwoman #sunkissed # ✨ ","https://twitter.com/alyshadelvalle/status/1444807218373689347",315," beautiful goddaughter made la charm necklace support small business support local hustlers support latina entrepreneurs mayarebekah jewelry instagram lawoman sunkissed ✨ ",12
"Life is all about choices!🙌🏾 ♥️https://t.co/X9mOV7NSzS♥️ #PrettyBrownGurl #BrownStateOfMind #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #ItsABrownWorld #BrownGurlsMatter #BrownGurlMagic ","https://twitter.com/Brown_Gurls/status/1443552376376512513",316,"life choices🙌🏾 ♥️httpstcoxmovnszs♥️ prettybrowngurl brownstateofmind brownbeauties brownisbeautiful browngurlsrock itsabrownworld browngurlsmatter browngurlmagic ",NA
"#ImAllAboutThatBrownLife…..all the time! ♥️https://t.co/X9mOV7NSzS♥️ #PrettyBrownGurl #BrownStateOfMind #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #ItsABrownWorld #BrownGurlsMatter #BrownGurlMagic ","https://twitter.com/Brown_Gurls/status/1442223135265263616",317,"imallaboutthatbrownlife… time ♥️httpstcoxmovnszs♥️ prettybrowngurl brownstateofmind brownbeauties brownisbeautiful browngurlsrock itsabrownworld browngurlsmatter browngurlmagic ",NA
"#BrownGurls have more fun! Hope ladies are enjoying this beautiful Saturday! ♥️https://t.co/X9mOV7whbi♥️ #PrettyBrownGurl #BrownStateOfMind #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #ItsABrownWorld #BrownGurlsMatter #BrownGurlMagic ","https://twitter.com/Brown_Gurls/status/1441874252219629570",318,"browngurls fun hope ladies enjoying beautiful saturday ♥️httpstcoxmovwhbi♥️ prettybrowngurl brownstateofmind brownbeauties brownisbeautiful browngurlsrock itsabrownworld browngurlsmatter browngurlmagic ",11
"The weekend is finally here! First one of the season — enjoy my #queens! (aka #BrownGurls) ♥️https://t.co/X9mOV7NSzS♥️ #PrettyBrownGurl #BrownStateOfMind #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #ItsABrownWorld #BrownGurlsMatter #BrownGurlMagic #BrownedToPerfection ","https://twitter.com/Brown_Gurls/status/1441470072460087299",319," weekend finally first one season — enjoy queens aka browngurls ♥️httpstcoxmovnszs♥️ prettybrowngurl brownstateofmind brownbeauties brownisbeautiful browngurlsrock itsabrownworld browngurlsmatter browngurlmagic brownedtoperfection ",2
"(Me thinking about tonight.. It’s #Fernandomanía #BobbleHead night!!) Who’s going? #dodgerstadium #valenzuela #eltoro #LAwoman # #ChicanasWhoLoveBaseball 💙 ","https://twitter.com/alyshadelvalle/status/1438174959549906946",320," thinking tonight ’s fernandomanía bobblehead night ’s going dodgerstadium valenzuela eltoro lawoman chicanaswholovebaseball 💙 ",NA
"#BrownGurls are always up to sumthin’! Enjoy the remainder of your weekend queens! Thank for coming out!🥰 ♥️https://t.co/X9mOV7NSzS♥️ #PrettyBrownGurl #BrownStateOfMind #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #ItsABrownWorld #BrownGurlsMatter #BrownGurlMagic ","https://twitter.com/Brown_Gurls/status/1431821416714932225",321,"browngurls always sumthin’ enjoy remainder weekend queens thank coming 🥰 ♥️httpstcoxmovnszs♥️ prettybrowngurl brownstateofmind brownbeauties brownisbeautiful browngurlsrock itsabrownworld browngurlsmatter browngurlmagic ",4
"Good morning #BrownGurls! It’s Friiiiiiidaaaayyyy!!!♥️https://t.co/X9mOV7NSzS♥️ #PrettyBrownGurl #BrownStateOfMind #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #ItsABrownWorld #BrownGurlsMatter #BrownGurlMagic ","https://twitter.com/Brown_Gurls/status/1431223039266639873",322,"good morning browngurls ’s friiiiiiidaaaayyyy♥️httpstcoxmovnszs♥️ prettybrowngurl brownstateofmind brownbeauties brownisbeautiful browngurlsrock itsabrownworld browngurlsmatter browngurlmagic ",3
"#BrownGurls are the ultimate! I’m so glad ’re loving your shirt, queen! Rock , ‘gurl’! ♥️https://t.co/X9mOV7NSzS♥️ #PrettyBrownGurl #BrownStateOfMind #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #ItsABrownWorld #BrownGurlsMatter #BrownGurlMagic #ImAllAboutThatBrownLife ","https://twitter.com/Brown_Gurls/status/1428836149309710338",323,"browngurls ultimate ’m glad ’re loving shirt queen rock ‘gurl’ ♥️httpstcoxmovnszs♥️ prettybrowngurl brownstateofmind brownbeauties brownisbeautiful browngurlsrock itsabrownworld browngurlsmatter browngurlmagic imallaboutthatbrownlife ",5
"My beautiful baby. Love this little girl with all my heart . # #babygirl #girldad ","https://twitter.com/Frankdukes509/status/1424981295386435587",324," beautiful baby love little girl heart babygirl girldad ",6
"BrownGurls always represent! You look fabulous in your tee!🤗 ♥️https://t.co/X9mOV7NSzS♥️ #PrettyBrownGurl #BrownStateOfMind #BrownBeauties #BrownIsBeautiful #BrownGurlsROCK #ItsABrownWorld #BrownGurlsMatter #BrownGurlMagic ","https://twitter.com/Brown_Gurls/status/1423369420408299520",325,"browngurls always represent look fabulous tee🤗 ♥️httpstcoxmovnszs♥️ prettybrowngurl brownstateofmind brownbeauties brownisbeautiful browngurlsrock itsabrownworld browngurlsmatter browngurlmagic ",4
"Oh Tonga Man is BACK # #tonga #Olympics #OpeningCeremony #coconutoil #WearAMask ","https://twitter.com/JPRequiro/status/1418632623941767170",326,"oh tonga man back tonga olympics openingceremony coconutoil wearamask ",NA
"If a young kid can be aware + learn to deepen her understanding if beholding an inclusive + just world, then adults can too!! #blackisbeautiful # #dauntewright #adamtoledo #makhiabryant #blacklivesmatter #blackgirlmagic /","https://twitter.com/prjencollins/status/1384963005813858310",327," young kid can aware learn deepen understanding beholding inclusive just world adults can blackisbeautiful dauntewright adamtoledo makhiabryant blacklivesmatter blackgirlmagic ",NA
"“I wish Disneyland was open.” - Lil Mr. E #estarguars #galaxysedge #familia #pamilya #disneyland # ","https://twitter.com/hailmaestro/status/1359049275745837056",328,"“ wish disneyland open” lil mr e estarguars galaxysedge familia pamilya disneyland ",1
"I am a queer mexicano americano, son of immigrants, A brown body in a WHITE SOCIETY A writer, a poet, an artist, A storyteller, .this is my story. #queer #latinx #Artof2020 #RecallGavinNewsom #LosAngeles #California #BLM # #HappyNewYear2021 #StaySafeStayHome ","https://twitter.com/el_Caramel00/status/1344161492870942722",329," queer mexicano americano son immigrants brown body white society writer poet artist storyteller story queer latinx artof recallgavinnewsom losangeles california blm happynewyear staysafestayhome ",NA
"Smh they really whitewashed the casting for ms marvel? #FixMsMarvel #BrownIsBeautiful","https://twitter.com/SaiyanQuad92/status/1338948082654998528",330,"smh really whitewashed casting ms marvel fixmsmarvel brownisbeautiful",3
"Stop with the cop out excuses Marvel. #fixmsmarvelcast #","https://twitter.com/sserfmuc/status/1338928186831241216",331,"stop cop excuses marvel fixmsmarvelcast ",2
"As the nurse was placing electrode pads on my bare back, she said that I have such pretty skin color. Yup. I know. ❤️ # #browngirl","https://twitter.com/dangdaisy/status/1319330059371630598",332," nurse placing electrode pads bare back said pretty skin color yup know ❤️ browngirl",1
"@CherneyAmharaTV @WISN12News It's imperative to the soul of a community that their art is respected & shared. #BrownIsBeautiful","https://twitter.com/poetrybymario/status/1306598184517537792",333,"cherneyamharatv wisnnews imperative soul community art respected shared brownisbeautiful",3
"#","https://twitter.com/reaperprov/status/1304548472557690881",334,"",NA
"#ChicanoMoratorium ✊🏽 #RubenSalazar #EastLA #EastLos #LaRaza #ChicanoPower #ChicanaPower #BrownIsBeautiful #BrownPride #Latinx #WhittierBlvd #RazaSiTrumpNo #LaLuchaSigue #BrownPower #ChicanoMoratorium2020 📷 ","https://twitter.com/ErikSarni1/status/1303123239896457216",335,"chicanomoratorium ✊🏽 rubensalazar eastla eastlos laraza chicanopower chicanapower brownisbeautiful brownpride latinx whittierblvd razasitrumpno laluchasigue brownpower chicanomoratorium 📷 ",NA
"🔥🌱💧 #landback #CaliforniaTribes #stewardsoftheland #UnapologeticallyIndigenous #Indigenous #Indigena #Indígena #NTV #N8V #Native #NativePride #Xicano #BrownIsBeautiful #NativeAmerica #NativeAmerican… ","https://twitter.com/ACU1INAMILLION/status/1297985569939693573",336,"🔥🌱💧 landback californiatribes stewardsoftheland unapologeticallyindigenous indigenous indigena indígena ntv nv native nativepride xicano brownisbeautiful nativeamerica nativeamerican… ",NA
"#BrownIsBeautiful #Newmusic #outnow #Itunes #applemusic #youtube #deezer #streaming #downlowthab365t🌊🌞🌋😈🐉🐲🔥💨 #ChicanoRap #Brown #MexicanAmerican #Streetvendor #mexicatiahui @ Los Angeles, California ","https://twitter.com/DarioLomeli83/status/1293582258465464321",337,"brownisbeautiful newmusic outnow itunes applemusic youtube deezer streaming downlowthabt🌊🌞🌋😈🐉🐲🔥💨 chicanorap brown mexicanamerican streetvendor mexicatiahui los angeles california ",NA
"#BrownIsBeautiful #NewMusic #outnow #Mexican #american #streetvendor #chicanorap #downlowthab365t🌊🌞🌋😈🐉🐲🔥💨 #itunes #applemusic #deezer #youtube #streaming #worldwide @ Los Angeles, California ","https://twitter.com/DarioLomeli83/status/1293412983608160263",338,"brownisbeautiful newmusic outnow mexican american streetvendor chicanorap downlowthabt🌊🌞🌋😈🐉🐲🔥💨 itunes applemusic deezer youtube streaming worldwide los angeles california ",NA
